id,toy_description_id,name,price,image,quantity
708,708,DinoDiscovery Fossil Excavation Kit,29.5,dinodiscovery_fossil_excavation_kit.jpg,25
709,709,Mission Mars Space Explorer Set,39.99,mission_mars_space_explorer_set.jpg,18
710,710,AeroBuilder Airplane Construction Set,34.5,aerobuilder_airplane_construction_set.jpg,20
711,711,Wildlife Safari Animal Figures,28.99,wildlife_safari_animal_figures.jpg,25
712,712,Future Firefighter Water Blaster,32.25,future_firefighter_water_blaster.jpg,18
713,713,Starship Galaxy Space Station,42.75,starship_galaxy_space_station.jpg,15
714,714,Soccer Star Kick Trainer,27.5,soccer_star_kick_trainer.jpg,25
715,715,Sci-Fi Laser Battle Set,49.99,sci_fi_laser_battle_set.jpg,12
716,716,Junior Coding Robot Kit,38.75,junior_coding_robot_kit.jpg,20
717,717,Racing Legends Toy Car Collection,33.5,racing_legends_toy_car_collection.jpg,25
718,718,Extreme Skateboard Ramp Set,26.5,extreme_skateboard_ramp_set.jpg,30
719,719,Space Cadet Rocket Launcher,35.25,space_cadet_rocket_launcher.jpg,18
720,720,Fantasy Knight Castle Playset,29.99,fantasy_knight_castle_playset.jpg,20
721,721,WonderBuilder Marble Run Maze,36.99,wonderbuilder_marble_run_maze.jpg,18
722,722,Outdoor Explorer Telescope,19.25,outdoor_explorer_telescope.jpg,30
723,723,Future Architect Building Blocks,32.99,future_architect_building_blocks.jpg,25
724,724,Master Mechanic Tool Workshop,27.5,master_mechanic_tool_workshop.jpg,25
725,725,Adventure Time Compass Watch,24.99,adventure_time_compass_watch.jpg,30
726,726,Ultimate Ninja Warrior Obstacle Course,42.5,ultimate_ninja_warrior_obstacle_course.jpg,18
727,727,Mars Rover Remote Control Car,39.95,mars_rover_remote_control_car.jpg,20
728,728,Sci-Fi Battle Robot Fighters,44.99,sci_fi_battle_robot_fighters.jpg,15
729,729,Speed Racer Turbo Track Set,33.75,speed_racer_turbo_track_set.jpg,20
730,730,Dino Excavation Adventure Kit,28.5,dino_excavation_adventure_kit.jpg,25
731,731,Astronaut Space Mission Set,36.99,astronaut_space_mission_set.jpg,18
732,732,Electric Guitar Rockstar Kit,39.95,electric_guitar_rockstar_kit.jpg,30
733,733,Jungle Expedition Safari Kit,24.75,jungle_expedition_safari_kit.jpg,25
734,734,Construction Engineer Building Set,32.5,construction_engineer_building_set.jpg,20
735,735,Fireman Rescue Water Hose,31.25,fireman_rescue_water_hose.jpg,18
736,736,Galactic Starship Command Center,44.75,galactic_starship_command_center.jpg,15
737,737,Street Soccer Freestyle Ball,26.5,street_soccer_freestyle_ball.jpg,25
738,738,Robotic Engineer Experiment Kit,29.95,robotic_engineer_experiment_kit.jpg,20
739,739,Race Car Driver Helmet Set,48.99,race_car_driver_helmet_set.jpg,12
740,740,Junior Scientist Chemistry Lab,37.75,junior_scientist_chemistry_lab.jpg,20
741,741,Speedway Legends Die-Cast Cars,33.5,speedway_legends_die_cast_cars.jpg,25
742,742,Skateboard Trick Master Ramp,26.99,skateboard_trick_master_ramp.jpg,30
743,743,Galactic Explorer Rocket Set,35.25,galactic_explorer_rocket_set.jpg,18
744,744,Medieval Knight Castle Playset,29.99,medieval_knight_castle_playset.jpg,20
745,745,Rollercoaster Marble Run Maze,36.99,rollercoaster_marble_run_maze.jpg,18
746,746,Stargazer Telescope Exploration,19.25,stargazer_telescope_exploration.jpg,30
747,747,Futuristic Builder Block Set,32.99,futuristic_builder_block_set.jpg,25
748,748,Master Inventor Science Lab,27.5,master_inventor_science_lab.jpg,25
749,749,Adventurer's Compass Wristwatch,24.99,adventurers_compass_wristwatch.jpg,30
750,750,Ninja Warrior Challenge Obstacle,42.5,ninja_warrior_challenge_obstacle.jpg,18
